what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499419914655
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1499419918229
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1499419918251
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1499419918263
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499419918626
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1499419919156
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1499419919156
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1499419919156
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1499419919157
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1499419919158
stopped,bundle,org.eclipse.datatools.connectivity.ui.templates,1.0.0.v200805152355,org.eclipse.datatools.connectivity.ui.templates,1499419919158
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1499419919159
stopped,bundle,com.ibm.pvc.tools.portlet.aggregation,6.2.0.200810151032,com.ibm.pvc.tools.portlet.aggregation,1499419919160
stopped,bundle,com.ibm.pvc.tools.portlet,6.2.0.200810151032,com.ibm.pvc.tools.portlet,1499419919161
stopped,bundle,com.ibm.pvc.tools.startup,6.1.2.200810151000,com.ibm.pvc.tools.startup,1499419919161
stopped,bundle,com.ibm.pvc.tools.web,6.2.0.200810151012,com.ibm.pvc.tools.web,1499419919162
stopped,bundle,com.ibm.pvc.tools.web.rad,6.2.0.200810151012,com.ibm.pvc.tools.web.rad,1499419919163
stopped,bundle,com.ibm.pvc.tools.j2ee,6.2.0.200810151012,com.ibm.pvc.tools.j2ee,1499419919640
stopped,bundle,com.ibm.rcp.tools.migration.bde.rational,6.2.0.200810151002,com.ibm.rcp.tools.migration.bde.rational,1499419919641
stopped,bundle,com.ibm.pvc.tools.migration.bde,6.2.0.200810151002,com.ibm.pvc.tools.migration.bde,1499419919641
stopped,bundle,com.ibm.pvc.tools.ws.wsseditors,6.1.2.200810151019,com.ibm.pvc.tools.ws.wsseditors,1499419919643
stopped,bundle,com.ibm.pvc.tools.ws,6.2.0.200810151019,com.ibm.pvc.tools.ws,1499419919644
stopped,bundle,com.ibm.rcp.tools.junit,6.1.2.200810151002,com.ibm.rcp.tools.junit,1499419919645
stopped,bundle,com.ibm.rcp.tools.propertybroker.templates,6.1.2.200810151002,com.ibm.rcp.tools.propertybroker.templates,1499419919645
stopped,bundle,com.ibm.rcp.tools.ws.axis,6.2.0.200810151019,com.ibm.rcp.tools.ws.axis,1499419919646
