what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.100.v200805140145,org.eclipse.wst.server.http.ui,1499150380106
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.0.101.v20080730,org.eclipse.wst.server.preview.adapter,1499150380107
stopped,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1499150380107
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.0.v200808140615,org.eclipse.datatools.sqltools.debugger.core,1499150380119
stopped,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v200805152355,org.eclipse.datatools.sqltools.db.derby,1499150380120
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor,1.0.0.v200807211830,org.eclipse.datatools.sqltools.routineeditor,1499150380122
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.sybase.ase.ui,1499150380130
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200901170012,org.eclipse.datatools.enablement.sybase.ase,1499150380131
stopped,bundle,org.eclipse.datatools.sqltools.db.generic,1.0.0.v200902031600,org.eclipse.datatools.sqltools.db.generic,1499150380132
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa.ui,1499150380132
stopped,bundle,org.eclipse.datatools.sqltools.tablewizard,1.0.0.v200808140615,org.eclipse.datatools.sqltools.tablewizard,1499150380133
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.0.v200808140615,org.eclipse.datatools.sqltools.ddlgen.ui,1499150380134
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.0.v200901280650,org.eclipse.datatools.sqltools.sqlbuilder,1499150380135
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200901151810,org.eclipse.datatools.sqltools.sqlscrapbook,1499150380136
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.0.v200901220945,org.eclipse.datatools.sqltools.sqleditor,1499150380136
stopped,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1499150380461
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk,1499150380688
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.4.R34x_v20090123,org.eclipse.equinox.p2.ui,1499150380689
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1499150380792
stopped,bundle,org.eclipse.sdk,3.4.2.v200902111700,org.eclipse.sdk,1499150380793
stopped,bundle,com.ibm.rcp.platform.cheatsheets,6.2.0.200810200805,com.ibm.rcp.platform.cheatsheets,1499150380904
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1499150380918
stopped,bundle,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui,1499150380920
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1499150380922
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1499150380923
