what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.ibm.rcp.tools.webstart,6.2.0.200810151030,com.ibm.rcp.tools.webstart,1499245397246
stopped,bundle,com.ibm.rcp.tools.platformbuilder,6.2.0.200810151016,com.ibm.rcp.tools.platformbuilder,1499245397248
stopped,bundle,org.eclipse.tptp.platform.profile.server.core,4.2.102.v200901090100,org.eclipse.tptp.platform.profile.server.core,1499245397248
stopped,bundle,org.eclipse.tptp.platform.jvmti.client,4.4.200.v200901090100,org.eclipse.tptp.platform.jvmti.client,1499245397249
stopped,bundle,org.eclipse.tptp.platform.integration.pde,4.4.100.v200901090100,org.eclipse.tptp.platform.integration.pde,1499245397249
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.0.6.v200805152355,org.eclipse.datatools.connectivity.oda.template.ui,1499245397250
stopped,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1499245397250
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1499245397251
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1499245397251
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1499245397251
stopped,bundle,org.eclipse.tptp.platform.probekit.launch,4.4.200.v200901090100,org.eclipse.tptp.platform.probekit.launch,1499245397251
stopped,bundle,org.eclipse.hyades.trace.ui,4.4.103.v200901100100,org.eclipse.hyades.trace.ui,1499245397440
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1499245397441
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1499245397443
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1499245397444
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.2,org.tigris.subversion.subclipse.ui,1499245397467
stopped,bundle,com.ibm.rcp.tools.environment.configuration,6.1.2.200810151000,com.ibm.rcp.tools.environment.configuration,1499245397468
stopped,bundle,com.ibm.wsrf.tools,1.2.1.200808221200,com.ibm.wsrf.tools,1499245397469
stopped,bundle,jp.gr.java_conf.ussiy.app.propedit.hyperlink,2.0.0,jp.gr.java_conf.ussiy.app.propedit.hyperlink,1499245397470
stopped,bundle,jp.gr.java_conf.ussiy.app.propedit,6.0.0,jp.gr.java_conf.ussiy.app.propedit,1499245397470
stopped,bundle,org.eclipse.hyades.probekit.ui,4.1.401.v200901090100,org.eclipse.hyades.probekit.ui,1499245397471
stopped,bundle,org.eclipse.hyades.ui,4.2.202.v200901090100,org.eclipse.hyades.ui,1499245397472
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.306.v200811200248,org.eclipse.jst.ws.axis.creation.ui,1499245397472
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.305.v200809301934,org.eclipse.jst.ws.axis.consumption.ui,1499245397473
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.4.v200901212148,org.eclipse.jst.ws.consumption.ui,1499245397474
